_id,Tip imobil,Tip strada,Denumire strada,Zona,S utila,Pret tranzactie LEI,An constructie imobil,Perioada tranzactie
2484,apartament,Strada,DINU VINTILA,centrala,38.35,398400,1989.0,2024-T4
2485,apartament,Strada,DINU VINTILA,tei,58.37,629587,2007.0,2024-T3
2486,apartament,Strada,DINU VINTILA,tei,70.11,388135,2007.0,2024-T4
2489,apartament,Strada,DINU VINTILA,tei,93.78,388135,2008.0,2024-T1
2490,apartament,Strada,DINU VINTILA,tei,87.07,388135,2008.0,2024-T2
2491,apartament,Strada,DINU VINTILA,tei,93.75,388135,2007.0,2024-T2
2493,apartament,Strada,DINU VINTILA,tei,57.02,388135,2007.0,2024-T2
2494,apartament,Strada,DINU VINTILA,tei,65.23,388135,2007.0,2024-T3
2495,apartament,Strada,DINU VINTILA,tei,100.89,388135,2008.0,2024-T2
2496,apartament,Strada,DINU VINTILA,tei,101.04,388135,2009.0,2024-T3
2498,apartament,Strada,DINU VINTILA,tei,51.005,388135,2007.0,2024-T3
2499,apartament,Strada,DINU VINTILA,tei,93.35,388135,2007.0,2024-T1
2500,apartament,Strada,DINU VINTILA,tei,51.005,388135,2007.0,2024-T2
2501,apartament,Strada,DINU VINTILA,tei,51.005,388135,2007.0,2024-T3
2502,apartament,Strada,DINU VINTILA,tei,51.005,388135,2007.0,2024-T3
2503,apartament,Strada,DINU VINTILA,tei,34.56,388135,2007.0,2024-T1
2504,apartament,Strada,DINU VINTILA,tei,51.005,388135,2007.0,2024-T3
2506,apartament,Strada,DINU VINTILA,tei,46.32,388135,2007.0,2024-T3
2508,apartament,Strada,DINU VINTILA,tei,51.005,388135,2007.0,2024-T3
2509,apartament,Strada,DINU VINTILA,tei,51.005,388135,2005.0,2024-T2
2512,apartament,Strada,DOAMNA GHICA,tei,64.79,522028,1978.0,2024-T4
2513,apartament,Strada,DOAMNA GHICA,tei,69.69,472683,1975.0,2024-T4
2514,apartament,Strada,DOAMNA GHICA,tei,70.0,546000,1979.0,2024-T1
2515,apartament,Strada,DOAMNA GHICA,tei,80.06,496990,1978.0,2024-T1
2516,apartament,Strada,DOAMNA GHICA,tei,80.7,472017,1978.0,2024-T1
2517,apartament,Strada,DOAMNA GHICA,colentina,49.02,422780,1975.0,2024-T3
2518,apartament,Strada,DOAMNA GHICA,colentina,66.3,383212,1975.0,2024-T4
2519,apartament,Strada,DOAMNA GHICA,colentina,68.36,393191,1975.0,2024-T2
2520,apartament,Strada,DOAMNA GHICA,colentina,69.92,383000,1975.0,2024-T3
2521,apartament,Strada,DOAMNA GHICA,colentina,34.6,313544,1992.0,2024-T4
2522,apartament,Strada,DOAMNA GHICA,colentina,73.76,537408,1992.0,2024-T3
2523,apartament,Strada,DOAMNA GHICA,colentina,89.57,647010,1990.0,2024-T1
2524,apartament,Strada,DOAMNA GHICA,colentina,58.2,357703,1990.0,2024-T3
2525,apartament,Strada,DOAMNA GHICA,colentina,64.88,47272,1989.0,2024-T1
2528,apartament,Strada,DOAMNA GHICA,colentina,36.28,447075,1992.0,2024-T1
2529,apartament,Strada,DOAMNA GHICA,colentina,60.63,398000,2017.0,2024-T2
2531,apartament,Strada,DOAMNA GHICA,colentina,36.8,238747,1992.0,2024-T1
2532,apartament,Strada,DOAMNA GHICA,colentina,58.7,298608,1989.0,2024-T2
2533,apartament,Strada,DOAMNA GHICA,colentina,59.39,407564,1988.0,2024-T2
2534,apartament,Strada,DOAMNA GHICA,colentina,90.16,557155,1989.0,2024-T2
2535,apartament,Strada,DOAMNA GHICA,colentina,72.0,471983,1989.0,2024-T2
2536,apartament,Strada,DOAMNA GHICA,tei,78.4,422968,1975.0,2024-T1
2537,apartament,Strada,DOAMNA GHICA,tei,79.54,646945,1977.0,2024-T3
2538,apartament,Strada,DOAMNA GHICA,colentina,72.45,397776,1991.0,2024-T4
2539,apartament,Strada,DOAMNA GHICA,colentina,58.42,382959,1985.0,2024-T4
2541,apartament,Strada,DOAMNA GHICA,colentina,65.78,472707,2010.0,2024-T3
2542,apartament,Strada,DOAMNA GHICA,colentina,74.22,299419,2007.0,2024-T2
2543,apartament,Strada,DOAMNA GHICA,colentina,74.22,400835,2007.0,2024-T2
2544,apartament,Strada,DOAMNA GHICA,colentina,45.35,407925,2006.0,2024-T1
2545,apartament,Strada,DOAMNA GHICA,colentina,35.56,266195,2008.0,2024-T4
2546,apartament,Strada,DOAMNA GHICA,colentina,35.23,174160,2008.0,2024-T3
2548,apartament,Strada,DOAMNA GHICA,colentina,34.87,233623,2010.0,2024-T1
2549,apartament,Strada,DOAMNA GHICA,colentina,35.26,271213,2006.0,2024-T1
2550,apartament,Strada,DOAMNA GHICA,colentina,50.05,265270,2008.0,2024-T4
2551,apartament,Strada,DOAMNA GHICA,colentina,50.16,338327,2011.0,2024-T2
2552,apartament,Strada,DOAMNA GHICA,colentina,65.03,412486,2007.0,2024-T3
2553,apartament,Strada,DOAMNA GHICA,colentina,70.02,403756,2007.0,2024-T4
2554,apartament,Strada,DOAMNA GHICA,colentina,90.0,383183,1987.0,2024-T3
2555,apartament,Strada,DOAMNA GHICA,tei,48.1,343344,1976.0,2024-T4
2556,apartament,Strada,DOAMNA GHICA,tei,49.51,313355,1975.0,2024-T1
2557,apartament,Strada,DOAMNA GHICA,tei,65.6,267836,1976.0,2024-T1
2558,apartament,Strada,DOAMNA GHICA,tei,66.91,435200,1977.0,2024-T2
2560,apartament,Strada,DOAMNA GHICA,tei,77.94,428004,1977.0,2024-T3
2561,apartament,Strada,DOAMNA GHICA,tei,79.2,388187,1977.0,2024-T3
2562,apartament,Strada,DOAMNA GHICA,tei,79.75,472653,1977.0,2024-T2
2563,apartament,Strada,DOAMNA GHICA,tei,80.83,590000,1977.0,2024-T1
2564,apartament,Strada,DOAMNA GHICA,tei,58.82,353000,1976.0,2024-T4
2565,apartament,Strada,DOAMNA GHICA,tei,60.02,395631,1975.0,2024-T4
2566,apartament,Strada,DOAMNA GHICA,tei,60.33,373065,1975.0,2024-T3
2567,apartament,Strada,DOAMNA GHICA,tei,60.89,457856,1972.0,2024-T4
2568,apartament,Strada,DOAMNA GHICA,tei,61.08,418026,1976.0,2024-T4
2569,apartament,Strada,DOAMNA GHICA,tei,61.42,380205,1975.0,2024-T1
2570,apartament,Strada,DOAMNA GHICA,tei,64.59,372982,1975.0,2024-T1
2571,apartament,Strada,DOAMNA GHICA,colentina,77.44,540000,1989.0,2024-T2
2572,apartament,Strada,DOAMNA GHICA,tei,78.41,407926,1976.0,2024-T2
2573,apartament,Strada,DOAMNA GHICA,colentina,48.82,440000,1977.0,2024-T4
2574,apartament,Strada,DOAMNA GHICA,colentina,49.28,372667,1975.0,2024-T2
2577,apartament,Strada,DOGARILOR,centrala,39.52,382757,2014.0,2024-T1
2578,casa,Strada,DOGARILOR,centrala,51.005,497420,1937.0,2024-T4
2579,apartament,Strada,DRAGOS VODA,centrala,48.14,468276,2019.0,2024-T4
2580,casa,Strada,DRAGOS VODA,centrala,51.005,388135,2024.0,2024-T2
2582,apartament,Strada,DRAGOS VODA,centrala,87.21,532474,1932.0,2024-T4
2585,apartament,Strada,DROBETA,centrala,47.4,421859,1970.0,2024-T2
2586,apartament,Strada,DROBETA,centrala,51.005,388135,1970.0,2024-T4
2587,apartament,Strada,DROBETA,centrala,23.39,263368,1948.0,2024-T2
2588,apartament,Strada,DROBETA,centrala,51.005,646360,1949.0,2024-T3
2589,apartament,Strada,DROBETA,centrala,51.5,298608,1939.0,2024-T1
2590,apartament,Strada,DROBETA,centrala,46.0,285000,1938.0,2024-T4
2591,apartament,Strada,DUMBRAVA ROSIE,centrala,94.95,388135,2024.0,2024-T4
2592,apartament,Strada,DUMBRAVA ROSIE,centrala,51.005,388135,2020.0,2024-T4
2593,apartament,Strada,DUMBRAVA ROSIE,centrala,51.005,388135,2020.0,2024-T2
2595,casa,Strada,DUMBRAVA ROSIE,centrala,51.005,388135,1930.0,2024-T1
2596,apartament,Strada,DUMITRU MARINESCU,vatra luminoasa,54.7,408240,1971.0,2024-T3
2598,apartament,Strada,DUMITRU MARINESCU,vatra luminoasa,63.5,472502,1970.0,2024-T3
2599,casa,Strada,DUMITRU MARINESCU,vatra luminoasa,18.37,57755,1970.0,2024-T4
2602,casa,Strada,DUMITRU THEODOR NECULUTA,vatra luminoasa,33.53,388135,2005.0,2024-T3
2606,apartament,Strada,ELENA,colentina,45.27,199072,1969.0,2024-T2
2607,apartament,Strada,ELENA,colentina,44.05,323498,1969.0,2024-T3
2608,apartament,Strada,ELENA,colentina,61.09,340000,1969.0,2024-T4
2610,casa,Strada,ELINA MATEI VOEVOD,centrala,97.9,497000,1930.0,2024-T4
2611,apartament,Strada,EMANCIPARII,andronache,35.29,238882,2019.0,2024-T2
2614,apartament,Strada,EPISCOP RADU,centrala,66.88,607072,2023.0,2024-T1
2615,apartament,Strada,EPISCOP RADU,centrala,43.68,388135,2023.0,2024-T2
2619,casa,Strada,"EUGENIU P. BOTEZ, COMANDOR",floreasca,51.005,388135,2003.0,2024-T3
2620,apartament,Strada,FABRICA DE GHEATA,colentina,51.005,388135,2017.0,2024-T1
2621,apartament,Strada,FABRICA DE GHEATA,colentina,103.62,388135,2017.0,2024-T4
2622,apartament,Strada,FABRICA DE GHEATA,colentina,93.18,388135,2017.0,2024-T1
2623,apartament,Strada,FABRICA DE GHEATA,colentina,99.56,512023,2017.0,2024-T1
2625,apartament,Strada,FABRICA DE GHEATA,colentina,91.43,388135,2017.0,2024-T1
2626,apartament,Strada,FABRICA DE GHEATA,colentina,47.4,355869,1978.0,2024-T3
2627,apartament,Strada,FABRICA DE GHEATA,colentina,80.44,622032,1980.0,2024-T1
2628,apartament,Strada,FABRICA DE GHEATA,colentina,45.7,268720,1977.0,2024-T3
2629,apartament,Strada,FABRICA DE GHEATA,colentina,59.7,420000,1977.0,2024-T4
2630,apartament,Strada,FABRICA DE GHEATA,colentina,30.89,223785,1978.0,2024-T1
2631,apartament,Strada,FABRICA DE GHEATA,colentina,45.7,248785,1977.0,2024-T2
2632,apartament,Strada,FABRICA DE GHEATA,colentina,61.29,298554,1977.0,2024-T4
2633,apartament,Strada,FABRICA DE GHEATA,colentina,63.0,141920,1977.0,2024-T1
2635,apartament,Strada,FABRICA DE GHEATA,colentina,59.8,428013,1977.0,2024-T4
2636,apartament,Strada,FABRICA DE GHEATA,colentina,53.75,420000,1982.0,2024-T4
2637,apartament,Strada,FABRICA DE GHEATA,colentina,74.55,624657,2024.0,2024-T4
2638,apartament,Strada,FABRICA DE GHEATA,colentina,59.46,587170,2024.0,2024-T4
2640,apartament,Strada,FABRICA DE GHEATA,colentina,55.61,577199,2024.0,2024-T4
2641,apartament,Strada,FABRICA DE GHEATA,colentina,59.11,545333,2024.0,2024-T4
2642,apartament,Strada,FABRICA DE GHEATA,colentina,60.19,626546,2024.0,2024-T4
2643,apartament,Strada,FABRICA DE GHEATA,colentina,62.75,388135,2024.0,2024-T4
2644,apartament,Strada,FABRICA DE GHEATA,colentina,62.9,612366,2024.0,2024-T4
2645,apartament,Strada,FABRICA DE GHEATA,colentina,63.19,626200,2024.0,2024-T4
2646,apartament,Strada,FABRICA DE GHEATA,colentina,75.3,388135,2024.0,2024-T4
2647,apartament,Strada,FABRICA DE GHEATA,colentina,75.57,388135,2024.0,2024-T4
2648,apartament,Strada,FABRICA DE GHEATA,colentina,82.58,388135,2024.0,2024-T4
2649,apartament,Strada,FABRICA DE GHEATA,colentina,63.34,604818,2020.0,2024-T4
2650,apartament,Strada,FABRICA DE GHEATA,colentina,55.82,603405,2024.0,2024-T4
2652,apartament,Strada,FABRICA DE GHEATA,colentina,70.24,373080,1977.0,2024-T3
2653,apartament,Strada,FABRICA DE GHEATA,colentina,82.55,547305,1978.0,2024-T4
2654,apartament,Strada,FAINARI,centrala,67.34,472549,1980.0,2024-T3
2655,apartament,Strada,FAINARI,centrala,66.7,388135,1982.0,2024-T3
2657,apartament,Strada,FAINARI,centrala,66.92,621800,1983.0,2024-T4
2658,apartament,Strada,FAINARI,centrala,67.75,388135,1984.0,2024-T4
2659,apartament,Strada,FAINARI,centrala,66.75,388135,1983.0,2024-T3
2660,apartament,Strada,FAINARI,centrala,48.5,452652,1981.0,2024-T3
2661,apartament,Strada,FAINARI,centrala,62.8,471179,1984.0,2024-T3
2663,apartament,Strada,FANTANICA,iancului,52.7,413057,1979.0,2024-T3
2664,apartament,Strada,FANTANICA,iancului,68.0,462814,1979.0,2024-T2
2665,apartament,Strada,FANTANICA,iancului,64.54,448200,1978.0,2024-T4
2666,apartament,Strada,FANTANICA,iancului,32.85,173600,2020.0,2024-T2
2667,apartament,Strada,FANTANICA,iancului,46.6,254330,1991.0,2024-T4
2668,apartament,Strada,FIBREI,tei,51.005,388135,2018.0,2024-T4
2671,apartament,Strada,FIERARI,centrala,70.02,622075,1956.0,2024-T4
2672,apartament,Strada,"FLOREA LAZAR, SOLDAT",pantelimon,34.6,233934,1998.0,2024-T1
2673,apartament,Strada,"FLOREA LAZAR, SOLDAT",pantelimon,40.01,243858,1975.0,2024-T2
2675,apartament,Strada,"FLOREA NEAGU, SOLDAT",floreasca,87.25,388135,1938.0,2024-T4
2676,apartament,Strada,FLUIERULUI,centrala,84.0,447867,1934.0,2024-T4
2677,apartament,Strada,FLUIERULUI,centrala,54.8,385585,1937.0,2024-T1
2678,casa,Strada,FRANZELARILOR,centrala,70.32,497640,1940.0,2024-T1
2679,apartament,Strada,FREDERIC CHOPIN,floreasca,43.6,447894,1970.0,2024-T2
2680,apartament,Strada,FREDERIC CHOPIN,floreasca,43.64,507592,1960.0,2024-T3
2681,apartament,Strada,FREDERIC CHOPIN,floreasca,79.6,388135,1940.0,2024-T4
2682,apartament,Strada,FREDERIC CHOPIN,floreasca,36.8,248845,1959.0,2024-T4
2683,apartament,Strada,FREDERIC CHOPIN,floreasca,39.39,457829,1969.0,2024-T1
2684,apartament,Strada,FREDERIC CHOPIN,floreasca,37.11,266221,1959.0,2024-T4
2685,apartament,Strada,FREDERIC CHOPIN,floreasca,36.46,412875,1960.0,2024-T3
2686,apartament,Strada,FREDERIC CHOPIN,floreasca,37.4,392053,1959.0,2024-T2
2691,casa,Strada,"GEORGE MANDREA, ARHITECT",vatra luminoasa,51.005,388135,1934.0,2024-T2
2692,apartament,Strada,"GEORGE MANDREA, ARHITECT",vatra luminoasa,60.66,671193,1937.0,2024-T1
2693,apartament,Strada,GEORGES BIZET,floreasca,36.77,472748,1959.0,2024-T4
2694,apartament,Strada,GHEORGHE POP DE BASESTI,centrala,31.67,575000,1960.0,2024-T1
2695,casa,Strada,GHEORGHE POP DE BASESTI,centrala,64.7,388135,2001.0,2024-T4
2698,apartament,Strada,"GHEORGHE STANESCU, SUBLOCOTENENT",iancului,50.07,398104,1978.0,2024-T2
2700,apartament,Strada,"GHEORGHE STANESCU, SUBLOCOTENENT",iancului,50.05,333386,1979.0,2024-T4
2701,apartament,Strada,"GHEORGHE STANESCU, SUBLOCOTENENT",iancului,49.7,368113,1979.0,2024-T3
2702,apartament,Strada,"GHEORGHE STANESCU, SUBLOCOTENENT",iancului,50.0,287500,1978.0,2024-T1
2703,apartament,Strada,"GHEORGHE STANESCU, SUBLOCOTENENT",iancului,50.3,382712,1979.0,2024-T1
2704,apartament,Strada,GHEORGHE TITEICA,tei,40.2,398104,1991.0,2024-T2
2705,apartament,Strada,GHEORGHE TITEICA,tei,51.005,388135,2006.0,2024-T2
2706,casa,Strada,GHEORGHE TITEICA,tei,59.48,230000,2004.0,2024-T2
2710,apartament,Strada,GHEORGHE TITEICA,floreasca,58.7,388135,2008.0,2024-T3
2711,apartament,Strada,GHEORGHE TITEICA,floreasca,51.005,388135,2014.0,2024-T1
2712,apartament,Strada,GHEORGHE TITEICA,floreasca,51.005,388135,2014.0,2024-T1
2713,apartament,Strada,GHEORGHE TITEICA,tei,35.4,195600,1993.0,2024-T1
2716,apartament,Strada,GHEORGHE TITEICA,tei,36.13,233500,1990.0,2024-T2
2717,casa,Strada,GHEORGHE TITEICA,tei,51.005,388135,1999.0,2024-T3
2719,apartament,Strada,GHERGHITEI,colentina,50.37,303523,1980.0,2024-T3
2720,apartament,Strada,GHERGHITEI,andronache,39.0,298516,2023.0,2024-T1
2721,apartament,Strada,GHERGHITEI,andronache,54.3,472786,2023.0,2024-T1
2723,apartament,Strada,GHERGHITEI,andronache,56.4,223952,2020.0,2024-T2
2724,apartament,Strada,GHERGHITEI,andronache,81.7,597228,1998.0,2024-T1
2725,casa,Strada,GHINEA BRATASANU,colentina,45.87,597156,1940.0,2024-T4
2726,apartament,Strada,GHIOCEI,centrala,52.79,594357,1981.0,2024-T2
2727,apartament,Strada,GHIOCEI,centrala,51.005,388135,1960.0,2024-T2
2728,apartament,Strada,GIACOMO PUCCINI,floreasca,51.27,534930,1957.0,2024-T1
2730,apartament,Strada,GIACOMO PUCCINI,floreasca,47.93,388135,1954.0,2024-T2
2732,apartament,Strada,GIACOMO PUCCINI,floreasca,76.94,388135,1969.0,2024-T2
2733,apartament,Strada,GIACOMO PUCCINI,floreasca,46.04,450000,1956.0,2024-T4
2735,apartament,Strada,GIOACHINO ROSSINI,floreasca,20.26,306860,1960.0,2024-T1
2736,apartament,Strada,GIOACHINO ROSSINI,floreasca,20.73,248820,1957.0,2024-T4
2737,apartament,Strada,GIOACHINO ROSSINI,floreasca,53.14,646815,1960.0,2024-T3
2738,apartament,Strada,GIOACHINO ROSSINI,floreasca,37.56,408130,1959.0,2024-T2
2739,apartament,Strada,GIOACHINO ROSSINI,floreasca,20.65,278693,1959.0,2024-T1
2740,apartament,Strada,GIOACHINO ROSSINI,floreasca,37.25,497380,1968.0,2024-T3
2741,apartament,Strada,GIUSEPPE GARIBALDI,floreasca,53.0,388135,1965.0,2024-T3
2742,apartament,Strada,GIUSEPPE GARIBALDI,floreasca,78.63,388135,1969.0,2024-T2
2743,apartament,Strada,GIUSEPPE GARIBALDI,floreasca,51.005,388135,2022.0,2024-T1
2744,apartament,Strada,GIUSEPPE GARIBALDI,floreasca,43.52,472074,1960.0,2024-T2
2745,apartament,Strada,GIUSEPPE GARIBALDI,floreasca,45.87,388135,1959.0,2024-T3
2746,apartament,Strada,GIUSEPPE GARIBALDI,floreasca,33.16,360000,1959.0,2024-T1
2747,apartament,Strada,GIUSEPPE GARIBALDI,floreasca,45.56,496000,1960.0,2024-T1
2749,apartament,Strada,GIUSEPPE GARIBALDI,floreasca,43.62,471200,1957.0,2024-T1
2750,apartament,Strada,GIUSEPPE GARIBALDI,floreasca,60.0,492723,1960.0,2024-T1
2751,apartament,Strada,GIUSEPPE GARIBALDI,floreasca,41.71,517467,1956.0,2024-T1
2752,apartament,Strada,GIUSEPPE GARIBALDI,floreasca,54.81,340000,1964.0,2024-T1
2753,apartament,Strada,GIUSEPPE GARIBALDI,floreasca,36.36,312890,1959.0,2024-T1
2754,apartament,Strada,GIUSEPPE GARIBALDI,floreasca,36.62,428048,1960.0,2024-T1
2755,casa,Strada,GORGAN SPATARUL,andronache,52.62,273455,2008.0,2024-T1
2757,casa,Strada,GORGAN SPATARUL,andronache,39.51,273306,1960.0,2024-T2
2758,apartament,Strada,GORGAN SPATARUL,andronache,86.1,388135,2020.0,2024-T4
2759,apartament,Strada,GORGAN SPATARUL,andronache,90.4,388135,2019.0,2024-T2
2760,apartament,Strada,GORGAN SPATARUL,andronache,80.99,388135,2019.0,2024-T3
2761,casa,Strada,GRADISTEA FLORESTILOR,floreasca,51.005,388135,1936.0,2024-T1
2762,apartament,Strada,GRIGORE C. MOISIL,tei,34.8,231388,1978.0,2024-T1
2763,apartament,Strada,GRIGORE C. MOISIL,tei,46.3,353337,1978.0,2024-T2
2764,apartament,Strada,GRIGORE C. MOISIL,tei,34.6,183899,1978.0,2024-T1
2765,apartament,Strada,GRIGORE C. MOISIL,tei,35.38,248695,1975.0,2024-T1
2766,apartament,Strada,GRIGORE C. MOISIL,tei,35.72,272140,1975.0,2024-T3
2767,apartament,Strada,GRIGORE C. MOISIL,tei,35.2,258694,1976.0,2024-T3
2768,apartament,Strada,GRIGORE C. MOISIL,tei,35.21,233900,1977.0,2024-T2
2769,apartament,Strada,GRIGORE C. MOISIL,tei,35.32,171950,1974.0,2024-T4
2770,apartament,Strada,GRIGORE C. MOISIL,tei,35.33,248405,1975.0,2024-T2
2771,apartament,Strada,GRIGORE C. MOISIL,tei,38.22,298403,1997.0,2024-T2
2772,apartament,Strada,GRIGORE C. MOISIL,tei,38.56,273306,1977.0,2024-T2
2773,apartament,Strada,GRIGORE C. MOISIL,tei,40.09,333358,1975.0,2024-T3
2774,apartament,Strada,GRIGORE C. MOISIL,tei,40.72,292500,1975.0,2024-T4
2775,apartament,Strada,GRIGORE C. MOISIL,tei,41.07,278196,1976.0,2024-T2
2776,apartament,Strada,GRIGORE C. MOISIL,tei,41.33,308375,1975.0,2024-T3
2777,apartament,Strada,GRIGORE C. MOISIL,tei,41.57,271219,1979.0,2024-T3
2779,apartament,Strada,GRIGORE C. MOISIL,tei,62.04,313334,1975.0,2024-T1
2780,apartament,Strada,GRIGORE C. MOISIL,tei,63.5,429946,1975.0,2024-T2
2781,apartament,Strada,GRIGORE C. MOISIL,tei,76.31,472330,1974.0,2024-T1
2782,apartament,Strada,GRIGORE C. MOISIL,tei,43.14,238612,1973.0,2024-T1
2783,apartament,Strada,GRIGORE C. MOISIL,tei,35.43,248845,1975.0,2024-T1
2784,apartament,Strada,GRIGORE C. MOISIL,tei,36.1,263775,1975.0,2024-T1
2785,apartament,Strada,GRIGORE C. MOISIL,tei,36.72,288468,1975.0,2024-T3
2786,apartament,Strada,GRIGORE C. MOISIL,tei,36.72,266253,1975.0,2024-T2
2787,apartament,Strada,GRIGORE C. MOISIL,tei,42.7,198700,1974.0,2024-T1
2788,apartament,Strada,GRIGORE C. MOISIL,tei,43.14,393120,1975.0,2024-T2
2789,apartament,Strada,GRIGORE C. MOISIL,tei,35.35,248825,1975.0,2024-T2
2790,apartament,Strada,GRIGORE C. MOISIL,tei,39.23,263224,1967.0,2024-T2
2791,apartament,Strada,GRIGORE C. MOISIL,tei,35.91,300000,1975.0,2024-T1
2792,apartament,Strada,GRIGORE C. MOISIL,tei,36.21,289000,1975.0,2024-T1
2793,apartament,Strada,GRIGORE C. MOISIL,tei,47.89,330000,1975.0,2024-T1
2795,apartament,Strada,GRIGORE IONESCU,tei,83.94,388135,1986.0,2024-T2
2796,apartament,Strada,GRIGORE IONESCU,tei,50.93,385175,1986.0,2024-T2
2797,apartament,Strada,GRIGORE IONESCU,tei,52.47,397976,1984.0,2024-T4
2798,apartament,Strada,GRIGORE IONESCU,tei,66.6,327823,1981.0,2024-T1
2799,apartament,Strada,GRIGORE IONESCU,tei,61.5,599170,2019.0,2024-T2
2800,apartament,Strada,GRIGORE IONESCU,tei,36.72,173976,1986.0,2024-T1
2801,apartament,Strada,GRIGORE IONESCU,tei,72.75,347767,1987.0,2024-T3
2802,apartament,Strada,GRIGORE IONESCU,tei,74.3,532496,1986.0,2024-T2
2803,apartament,Strada,GRIGORE IONESCU,tei,74.39,510000,1987.0,2024-T3
2804,apartament,Strada,GRIGORE IONESCU,tei,71.8,680000,1986.0,2024-T1
2805,apartament,Strada,GRIGORE IONESCU,tei,73.4,527573,1987.0,2024-T1
2806,apartament,Strada,GRIGORE IONESCU,tei,73.61,49678,1986.0,2024-T2
2807,apartament,Strada,GRIGORE IONESCU,tei,73.48,362649,1986.0,2024-T2
2810,apartament,Strada,GRIGORE IONESCU,tei,50.33,419965,1986.0,2024-T3
2811,apartament,Strada,GRIGORE IONESCU,tei,52.17,318423,1986.0,2024-T2
2813,apartament,Strada,GRIGORE IONESCU,tei,79.79,542243,1986.0,2024-T1
2814,apartament,Strada,GRIGORE IONESCU,tei,65.1,423036,1991.0,2024-T3
2815,apartament,Strada,GRIGORE IONESCU,tei,83.69,348159,1986.0,2024-T3
2816,apartament,Strada,GRIGORE IONESCU,tei,63.82,512270,1985.0,2024-T4
2817,apartament,Strada,GRIGORE IONESCU,tei,77.25,512600,1985.0,2024-T3
2818,apartament,Strada,GRIGORE IONESCU,tei,64.86,584833,1985.0,2024-T1
2819,apartament,Strada,GRIGORE IONESCU,tei,64.67,378244,1985.0,2024-T1
2820,apartament,Strada,GRIGORE IONESCU,tei,66.41,572263,1981.0,2024-T2
2821,apartament,Strada,GRIGORE IONESCU,tei,47.74,372000,1986.0,2024-T1
2823,apartament,Strada,HAMBARULUI,vatra luminoasa,21.02,388135,1978.0,2024-T3
2824,apartament,Strada,HAMBARULUI,vatra luminoasa,21.07,150000,1981.0,2024-T4
2825,apartament,Strada,HAMBARULUI,vatra luminoasa,21.38,18051,1978.0,2024-T1
2826,apartament,Strada,HAMBARULUI,vatra luminoasa,20.67,179154,1982.0,2024-T2
2827,apartament,Strada,HAMBARULUI,vatra luminoasa,20.86,180000,1980.0,2024-T3
2828,apartament,Strada,HAMBARULUI,vatra luminoasa,21.18,181137,1978.0,2024-T3
2830,apartament,Strada,HATISULUI,pantelimon,30.13,248845,1982.0,2024-T4
2831,apartament,Strada,HATISULUI,pantelimon,49.66,398168,1984.0,2024-T4
2832,apartament,Strada,HATISULUI,pantelimon,31.92,238675,1982.0,2024-T2
2833,apartament,Strada,HATISULUI,pantelimon,31.71,208790,1982.0,2024-T1
2834,apartament,Strada,HATISULUI,pantelimon,62.78,517358,1982.0,2024-T2
2835,apartament,Strada,HELIADE INTRE VII,colentina,55.28,402741,1986.0,2024-T3
2836,apartament,Strada,HELIADE INTRE VII,colentina,56.8,467744,2022.0,2024-T3
2837,apartament,Strada,HELIADE INTRE VII,colentina,55.8,548714,2022.0,2024-T1
2838,apartament,Strada,HERTA,pantelimon,32.41,250000,1983.0,2024-T3
2839,apartament,Strada,HERTA,pantelimon,33.86,256360,1981.0,2024-T1
